SchoolYear,ISDCode,ISDName,DistrictCode,DistrictName,BuildingCode,BuildingName,LOCALE_NAME,EntityType,TOTAL_ENROLLMENT,MALE_ENROLLMENT,FEMALE_ENROLLMENT,AMERICAN_INDIAN_ENROLLMENT,ASIAN_ENROLLMENT,AFRICAN_AMERICAN_ENROLLMENT,HISPANIC_ENROLLMENT,HAWAIIAN_ENROLLMENT,WHITE_ENROLLMENT,TWO_OR_MORE_RACES_ENROLLMENT,KINDERGARTEN_ENROLLMENT,GRADE_1_ENROLLMENT,GRADE_2_ENROLLMENT,GRADE_3_ENROLLMENT,GRADE_4_ENROLLMENT,GRADE_5_ENROLLMENT,GRADE_6_ENROLLMENT,GRADE_7_ENROLLMENT,GRADE_8_ENROLLMENT,GRADE_9_ENROLLMENT,GRADE_10_ENROLLMENT,GRADE_11_ENROLLMENT,GRADE_12_ENROLLMENT,ECONOMIC_DISADVANTAGED_ENROLLMENT,SPECIAL_EDUCATION_ENROLLMENT,ENGLISH_LANGUAGE_LEARNERS_ENROLLMENT,HOMELESS_ENROLLMENT,MIGRANT_ENROLLMENT,AYP_STATUS,AYP_PHASE,GRADE_3_MATH_TESTED,GRADE_3_MATH_PROFICIENT,GRADE_3_MATH_AVG_SS,GRADE_4_MATH_TESTED,GRADE_4_MATH_PROFICIENT,GRADE_4_MATH_AVG_SS,GRADE_5_MATH_TESTED,GRADE_5_MATH_PROFICIENT,GRADE_5_MATH_AVG_SS,GRADE_6_MATH_TESTED,GRADE_6_MATH_PROFICIENT,GRADE_6_MATH_AVG_SS,GRADE_7_MATH_TESTED,GRADE_7_MATH_PROFICIENT,GRADE_7_MATH_AVG_SS,GRADE_8_MATH_TESTED,GRADE_8_MATH_PROFICIENT,GRADE_8_MATH_AVG_SS,GRADE_3_READING_TESTED,GRADE_3_READING_PROFICIENT,GRADE_3_READING_AVG_SS,GRADE_4_READING_TESTED,GRADE_4_READING_PROFICIENT,GRADE_4_READING_AVG_SS,GRADE_5_READING_TESTED,GRADE_5_READING_PROFICIENT,GRADE_5_READING_AVG_SS,GRADE_6_READING_TESTED,GRADE_6_READING_PROFICIENT,GRADE_6_READING_AVG_SS,GRADE_7_READING_TESTED,GRADE_7_READING_PROFICIENT,GRADE_7_READING_AVG_SS,GRADE_8_READING_TESTED,GRADE_8_READING_PROFICIENT,GRADE_8_READING_AVG_SS,GRADE_5_SCIENCE_TESTED,GRADE_5_SCIENCE_PROFICIENT,GRADE_5_SCIENCE_AVG_SS,GRADE_8_SCIENCE_TESTED,GRADE_8_SCIENCE_PROFICIENT,GRADE_8_SCIENCE_AVG_SS,GRADE_6_SOCIAL_STUDIES_TESTED,GRADE_6_SOCIAL_STUDIES_PROFICIENT,GRADE_6_SOCIAL_STUDIES_AVG_SS,GRADE_9_SOCIAL_STUDIES_TESTED,GRADE_9_SOCIAL_STUDIES_PROFICIENT,GRADE_9_SOCIAL_STUDIES_AVG_SS,GRADE_11_MATH_TESTED,GRADE_11_MATH_PROFICIENT,GRADE_11_MATH_AVG_SS,GRADE_11_READING_TESTED,GRADE_11_READING_PROFICIENT,GRADE_11_READING_AVG_SS,GRADE_11_WRITING_TESTED,GRADE_11_WRITING_PROFICIENT,GRADE_11_WRITING_AVG_SS,GRADE_11_SCIENCE_TESTED,GRADE_11_SCIENCE_PROFICIENT,GRADE_11_SCIENCE_AVG_SS,GRADE_11_SOCIAL_STUDIES_TESTED,GRADE_11_SOCIAL_STUDIES_PROFICIENT,GRADE_11_SOCIAL_STUDIES_AVG_SS,GRADE_11_MATH_PERCENT_READY,GRADE_11_READING_PERCENT_READY,GRADE_11_SCIENCE_PERCENT_READY,GRADE_11_ENGLISH_PERCENT_READY,GRADE_11_ALL_SUBJECT_PERCENT_READY,COHORT_4_YEAR,GRADUATION_RATE_4_YEAR,DROPOUT_RATE_4_YEAR,GRADUATES_4_YEAR,DROPOUTS_4_YEAR,CONTINUING_4_YEAR,OTHER_COMPLETER_4_YEAR,COHORT_5_YEAR,GRADUATION_RATE_5_YEAR,DROPOUT_RATE_5_YEAR,GRADUATES_5_YEAR,DROPOUTS_5_YEAR,CONTINUING_5_YEAR,OTHER_COMPLETER_5_YEAR,COHORT_6_YEAR,GRADUATION_RATE_6_YEAR,DROPOUT_RATE_6_YEAR,GRADUATES_6_YEAR,DROPOUTS_6_YEAR,CONTINUING_6_YEAR,OTHER_COMPLETER_6_YEAR
"11 - 12 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","01763","Hosmer Elementary School","Not Specified","LEA School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","01764","Houghten Elementary School","City: Large","LEA School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","01774","Howe Elementary School","City: Large","LEA School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","Yes","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","08005","HS of Commerce & Business Administration","Not Specified","LEA School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","09579","Hubert Building","Not Specified","LEA Non-Instructional Ancillary Facility","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","01781","Hubert Elementary School","Not Specified","LEA School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","01802","Hutchins Elementary School","City: Large","LEA School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","Yes","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","09771","Hutchins Elementary School","Not Specified","LEA School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","01803","Hutchinson Elementary-Middle School","City: Large","LEA School","591","308","283","2","1","586","2","0","0","0","46","72","75","68","66","81","70","43","23","0","0","0","0","521","74","<10","1","0","No","0","63","< 10","311","62","< 10","408","76","< 10","501","69","< 10","602","43","< 10","707","24","< 10","792","63","12","307","63","22","408","76","26","508","69","16","606","44","15","709","24","< 10","804","78","< 10","493","24","< 10","797","70","< 10","598","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","01815","Immaculate Heart of Mary School","Not Specified","Nonpublic School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","07478","Indian Educ Cultural Center",,"LEA Unique Education Provider","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","07479","Interagency Prog For Youth",,"LEA Unique Education Provider","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","04152","International Islamic Academy","Not Specified","Nonpublic School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","07120","Iskcon School","Not Specified","Nonpublic School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","09992","J. E. Clark Preparatory Academy","City: Large","LEA School","696","353","343","1","0","693","0","0","2","0","59","79","49","58","65","56","80","105","97","0","0","0","0","612","125","<10","4","0","No","1","51","< 10","309","65","< 10","410","52","< 10","504","72","< 10","602","101","< 10","706","92","< 10","795","52","15","315","64","31","412","51","13","510","72","28","609","101","28","705","93","29","809","54","< 10","496","95","< 10","798","71","< 10","593","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","07002","J.A. Caldwell Baptist School","Not Specified","Nonpublic School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00366","J.R.S.A./Sleepy Hollow","Not Specified","Nonpublic School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","09173","Jackson Randolph School of Achievement","Not Specified","Nonpublic School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","01874","Jacoby School of Observation","Not Specified","LEA Unique Education Provider","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00953","Jamieson Building","Not Specified","LEA Non-Instructional Ancillary Facility","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","01887","Jamieson Elementary School","City: Large","LEA School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","07795","Jemison, Mae C.","City: Large","LEA School","474","259","215","1","0","460","3","0","8","2","34","55","52","49","30","49","55","54","43","0","0","0","0","408","86","<10","0","0","No","4","46","< 10","307","27","< 10","415","45","< 10","492","47","< 10","598","45","< 10","697","38","< 10","796","46","< 10","302","27","< 10","406","44","13","500","46","11","601","44","< 10","695","38","< 10","803","47","< 10","488","42","< 10","793","54","< 10","589","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","09592","Jerry L. White Center","City: Large","LEA School","238","149","89","0","5","213","11","0","9","0","0","0","0","0","0","0","0","0","0","29","43","36","130","222","236","18","1","0","No","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000","2012","0.0000","8.8900","0","4","41","0","2011","0.0000","6.0000","0","3","47","0","2010","0.0000","16.6700","0","1","5","0"
"11 - 12 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","04820","Joan Ann Bullock Academy","Not Specified","Nonpublic School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","06376","John Lee Developmental Center","Not Specified","LEA Unique Education Provider","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","02036","John R. King Academic and Performing Arts Academy","City: Large","LEA School","979","496","483","0","0","975","1","0","3","0","75","72","82","66","71","60","175","148","175","0","0","0","0","847","157","<10","19","0","No","1","64","< 10","309","70","< 10","405","58","< 10","496","159","< 10","600","122","< 10","700","132","< 10","796","64","21","316","66","26","411","57","20","509","158","44","607","122","28","701","132","45","810","60","< 10","495","164","< 10","796","168","< 10","593","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00956","Johnson McKinney Building","Not Specified","LEA Non-Instructional Ancillary Facility","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","01970","Jones Elementary/Middle School","Not Specified","LEA School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","08932","Jordan Elementary School","Not Specified","LEA School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","05869","Jordan Primary School","Not Specified","LEA School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","09801","Joy Building","Not Specified","LEA Non-Instructional Ancillary Facility","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","01975","Joy Middle School","Not Specified","LEA School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","08300","Joy of Jesus New Child Dev. Ctr.","Not Specified","Nonpublic School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","01976","Joyce Elementary School","City: Large","LEA School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","07187","Joyland Achievement Center","Not Specified","Nonpublic School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","08062","Judson Ctr's EAGLE Prog","Not Specified","Nonpublic School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","02000","Keidan Elementary School","Not Specified","LEA School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
